\\Yearly HOEP OR Predispatch Report,,,,,,,,
\\Created at 2020-05-13 08:02:11,,,,,,,,
\\For 2020,,,,,,,,
Date,Hour,HOEP,Hour 1 Predispatch,Hour 2 Predispatch,Hour 3 Predispatch,OR 10 Min Sync,OR 10 Min non-sync,OR 30 Min
2020-03-29,14,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-03-29,15,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-03-29,16,2.70,0.00,0.00,0.00,0.20,0.20,0.20
2020-03-29,17,3.88,3.00,3.00,0.00,0.20,0.20,0.20
2020-03-29,18,0.00,0.00,4.97,0.00,0.20,0.20,0.20
2020-03-29,19,0.00,5.05,4.93,5.70,0.20,0.20,0.20
2020-03-29,20,0.00,3.00,5.70,5.70,0.20,0.20,0.20
2020-03-29,21,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-03-29,22,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-03-29,23,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-03-29,24,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-03-30,1,0.00,0.00,0.00,0.00,1.32,0.20,0.20
2020-03-30,2,0.00,0.00,0.00,0.00,1.32,0.20,0.20
2020-03-30,3,-0.01,0.00,0.00,0.00,1.32,0.20,0.20
2020-03-30,4,0.00,0.00,0.00,0.00,1.32,0.20,0.20
2020-03-30,5,0.00,0.00,0.00,0.00,1.32,0.20,0.20
2020-03-30,6,0.00,0.00,0.00,0.00,1.31,0.20,0.20
2020-03-30,7,0.00,0.00,0.25,0.00,1.64,0.28,0.28
2020-03-30,8,0.41,0.50,1.00,0.00,1.64,0.45,0.45
2020-03-30,9,0.00,2.00,2.00,0.00,1.64,0.45,0.45
2020-03-30,10,0.00,2.00,2.57,0.00,1.64,0.45,0.45
2020-03-30,11,5.03,5.94,6.02,4.99,1.36,0.20,0.20
2020-03-30,12,0.41,5.88,5.70,5.01,1.31,0.20,0.20
2020-03-30,13,6.76,6.47,7.17,1.00,1.02,0.20,0.20
2020-03-30,14,5.87,5.94,5.94,5.88,1.22,0.20,0.20
2020-03-30,15,0.41,6.02,5.70,4.94,1.36,0.20,0.20
2020-03-30,16,8.75,7.40,12.00,5.94,1.62,0.20,0.20
2020-03-30,17,18.09,7.47,6.47,6.08,4.58,0.20,0.20
2020-03-30,18,15.29,13.36,13.31,12.56,4.75,0.20,0.20
2020-03-30,19,13.35,18.41,13.37,13.32,11.38,0.45,0.45
2020-03-30,20,21.33,16.00,16.20,14.45,7.73,0.93,0.93
2020-03-30,21,16.27,18.41,18.41,18.41,1.52,0.20,0.20
2020-03-30,22,11.54,13.34,13.34,13.54,1.64,0.20,0.20
2020-03-30,23,12.73,5.88,5.70,5.94,1.64,0.20,0.20
2020-03-30,24,13.33,5.70,4.96,3.00,1.24,0.20,0.20
2020-03-31,1,9.82,5.98,5.88,4.93,1.32,0.20,0.20
2020-03-31,2,10.32,10.00,8.00,5.70,1.32,0.20,0.20
2020-03-31,3,5.26,12.00,8.00,5.70,1.34,0.19,0.19
2020-03-31,4,5.69,6.02,6.02,7.00,1.33,0.20,0.20
2020-03-31,5,2.15,13.34,13.33,12.94,1.29,0.20,0.20
2020-03-31,6,5.49,13.47,13.39,13.37,1.24,0.20,0.20
2020-03-31,7,13.52,13.37,13.47,13.50,1.63,0.20,0.20
2020-03-31,8,14.45,15.00,15.00,16.87,1.36,0.38,0.38
2020-03-31,9,13.99,16.26,16.26,16.93,4.76,0.24,0.24
2020-03-31,10,15.84,16.85,16.59,17.78,3.31,0.20,0.20
2020-03-31,11,17.36,17.04,17.04,17.77,0.41,0.20,0.20
2020-03-31,12,17.71,17.76,17.11,17.77,0.51,0.20,0.20
2020-03-31,13,17.17,17.12,17.13,17.77,0.33,0.20,0.20
2020-03-31,14,14.19,17.12,16.85,17.77,0.48,0.20,0.20
2020-03-31,15,13.37,13.56,14.95,13.56,0.20,0.20,0.20
2020-03-31,16,13.35,15.00,13.50,16.94,0.20,0.20,0.20
2020-03-31,17,13.38,17.21,17.21,17.95,0.20,0.20,0.20
2020-03-31,18,13.37,13.90,15.35,17.52,11.44,11.44,11.44
2020-03-31,19,13.33,13.39,13.47,15.87,19.58,19.58,8.87
2020-03-31,20,11.31,13.47,13.39,16.21,16.61,16.61,11.10
2020-03-31,21,13.34,13.38,13.47,13.37,11.59,0.45,0.45
2020-03-31,22,10.22,13.33,13.34,13.47,1.36,0.20,0.20
2020-03-31,23,8.78,13.28,13.30,13.35,1.36,0.20,0.20
2020-03-31,24,6.09,9.69,9.69,5.00,1.48,0.20,0.20
2020-04-01,1,5.49,6.18,5.98,0.57,1.00,0.20,0.20
2020-04-01,2,0.41,8.88,7.61,0.01,1.00,0.20,0.20
2020-04-01,3,7.55,6.18,8.20,0.01,1.00,0.20,0.20
2020-04-01,4,13.33,8.00,6.21,4.97,1.00,0.20,0.20
2020-04-01,5,13.33,13.61,13.39,13.00,0.84,0.20,0.20
2020-04-01,6,14.00,18.47,18.47,15.00,1.00,0.20,0.20
2020-04-01,7,13.35,15.00,13.64,13.61,1.24,0.20,0.20
2020-04-01,8,11.56,15.00,16.00,16.01,1.22,0.45,0.45
2020-04-01,9,7.81,13.64,13.64,15.67,4.75,0.45,0.45
2020-04-01,10,5.84,9.99,13.38,13.36,0.73,0.73,0.73
2020-04-01,11,13.31,13.34,13.36,13.34,1.00,0.45,0.45
2020-04-01,12,14.52,13.35,13.48,13.38,1.00,0.20,0.20
2020-04-01,13,13.35,14.46,13.36,13.32,1.02,0.20,0.20
2020-04-01,14,13.32,13.37,13.37,13.31,0.20,0.20,0.20
2020-04-01,15,13.32,13.31,13.37,13.32,0.20,0.20,0.19
2020-04-01,16,7.93,13.31,13.33,13.35,1.24,0.45,0.45
2020-04-01,17,5.08,5.87,5.75,13.24,4.75,4.75,4.75
2020-04-01,18,5.96,9.69,9.69,13.33,21.60,21.60,4.75
2020-04-01,19,17.60,13.37,14.46,18.47,30.10,30.10,11.20
2020-04-01,20,26.32,18.47,18.47,18.47,30.10,30.10,19.06
2020-04-01,21,22.09,14.73,14.70,15.52,7.72,3.81,1.70
2020-04-01,22,12.18,13.34,13.35,14.41,1.23,0.45,0.45
2020-04-01,23,7.28,10.00,9.00,12.04,1.26,0.20,0.20
2020-04-01,24,5.40,8.00,8.43,13.00,1.00,0.20,0.20
2020-04-02,1,0.00,12.26,8.00,12.15,0.88,0.20,0.20
2020-04-02,2,0.00,8.00,8.00,8.00,0.90,0.20,0.20
2020-04-02,3,1.63,6.16,8.00,7.00,0.88,0.20,0.20
2020-04-02,4,4.37,5.96,5.99,8.00,0.88,0.20,0.20
2020-04-02,5,0.41,13.32,13.32,11.61,0.86,0.20,0.20
2020-04-02,6,8.99,14.32,14.32,14.32,0.66,0.20,0.20
2020-04-02,7,4.77,13.32,13.30,13.31,1.00,0.45,0.45
2020-04-02,8,6.78,13.34,13.37,13.36,1.25,0.45,0.45
2020-04-02,9,12.76,8.00,8.98,13.32,1.36,0.45,0.45
2020-04-02,10,3.52,5.87,5.29,5.69,1.25,1.25,1.25
2020-04-02,11,0.86,13.33,13.31,6.00,1.25,0.24,0.24
2020-04-02,12,3.39,13.36,13.39,13.30,1.25,0.20,0.20
2020-04-02,13,0.41,13.35,13.37,13.35,1.25,0.20,0.20
2020-04-02,14,-0.01,13.31,13.30,5.87,1.25,0.20,0.20
2020-04-02,15,0.00,6.21,8.00,6.00,1.25,0.20,0.20
2020-04-02,16,0.00,13.34,13.35,13.31,1.25,0.20,0.20
2020-04-02,17,0.41,6.18,13.31,5.92,1.35,0.45,0.45
2020-04-02,18,3.68,5.92,10.18,6.21,21.60,21.60,4.75
2020-04-02,19,2.23,13.31,13.33,13.36,21.60,21.60,5.20
2020-04-02,20,0.00,13.30,13.31,13.35,21.60,21.60,4.94
2020-04-02,21,0.00,9.10,6.08,6.18,21.60,21.60,4.75
2020-04-02,22,7.60,6.00,6.00,5.61,4.75,4.75,4.75
2020-04-02,23,7.85,7.00,7.00,4.94,1.29,0.20,0.20
2020-04-02,24,2.39,7.00,7.00,7.00,0.82,0.20,0.20
2020-04-03,1,0.40,5.96,5.81,5.84,1.00,0.20,0.20
2020-04-03,2,0.47,5.99,5.81,5.84,1.00,0.20,0.20
2020-04-03,3,12.73,5.91,6.18,5.84,1.00,0.20,0.20
2020-04-03,4,5.28,7.00,6.18,6.21,1.00,0.20,0.20
2020-04-03,5,0.40,7.00,7.00,6.21,1.00,0.20,0.20
2020-04-03,6,3.82,13.33,13.34,10.80,0.66,0.20,0.20
2020-04-03,7,9.68,13.34,13.33,13.35,1.26,0.45,0.45
2020-04-03,8,12.18,13.32,13.33,11.43,1.26,0.45,0.45
2020-04-03,9,12.74,7.06,10.00,6.47,1.37,0.45,0.45
2020-04-03,10,12.79,6.56,6.18,5.29,1.28,0.45,0.45
2020-04-03,11,13.30,13.33,10.26,5.85,1.27,0.20,0.20
2020-04-03,12,12.72,13.31,6.47,5.99,1.26,0.20,0.20
2020-04-03,13,13.32,13.33,13.33,5.88,1.26,0.20,0.20
2020-04-03,14,9.24,13.31,13.31,6.47,1.25,0.20,0.20
2020-04-03,15,2.66,13.30,13.30,9.44,1.25,0.20,0.20
2020-04-03,16,14.15,13.31,12.05,10.17,1.25,0.20,0.20
2020-04-03,17,16.16,13.31,13.31,6.19,1.35,0.67,0.67
2020-04-03,18,13.36,13.35,13.33,13.32,8.20,8.20,5.29
2020-04-03,19,18.73,13.44,13.38,13.47,9.57,9.57,7.41
2020-04-03,20,13.89,13.60,13.58,14.68,7.80,7.80,6.82
2020-04-03,21,12.73,13.37,13.38,13.34,13.70,13.70,4.75
2020-04-03,22,10.83,13.37,13.33,13.44,1.96,0.45,0.45
2020-04-03,23,12.14,13.33,13.34,10.01,1.28,0.20,0.20
2020-04-03,24,13.38,13.36,13.37,12.47,1.25,0.20,0.20
2020-04-04,1,14.17,13.41,13.41,5.75,1.27,0.20,0.20
2020-04-04,2,12.24,13.41,12.56,8.21,1.25,0.20,0.20
2020-04-04,3,12.91,13.41,13.41,5.75,1.25,0.20,0.20
2020-04-04,4,5.83,8.77,8.77,10.00,1.25,0.20,0.20
2020-04-04,5,13.36,13.35,13.36,14.01,1.25,0.20,0.20
2020-04-04,6,13.57,13.41,13.39,13.39,1.23,0.20,0.20
2020-04-04,7,13.33,13.44,13.41,13.39,1.24,0.20,0.20
2020-04-04,8,5.03,13.41,13.41,13.41,1.26,0.20,0.20
2020-04-04,9,5.88,13.35,14.64,18.44,1.91,0.45,0.45
2020-04-04,10,5.93,11.00,13.33,18.44,1.26,0.28,0.28
2020-04-04,11,9.17,13.32,13.32,13.50,1.25,0.20,0.20
2020-04-04,12,15.96,14.40,14.22,13.34,1.26,0.20,0.20
2020-04-04,13,13.77,13.50,13.50,14.32,1.62,0.20,0.20
2020-04-04,14,13.40,13.36,13.34,13.39,1.61,0.20,0.20
2020-04-04,15,14.94,13.35,13.34,13.36,1.61,0.20,0.20
2020-04-04,16,19.92,13.33,13.34,13.50,1.34,0.38,0.38
2020-04-04,17,31.32,13.50,13.37,13.50,4.35,4.35,4.35
2020-04-04,18,14.70,13.53,13.37,13.39,8.69,8.69,7.11
2020-04-04,19,15.54,14.10,13.38,15.09,8.64,8.64,8.19
2020-04-04,20,13.18,13.80,13.39,18.44,7.14,7.14,6.95
2020-04-04,21,13.34,13.95,13.99,13.92,13.78,13.78,7.08
2020-04-04,22,9.58,13.30,13.30,13.38,1.52,0.45,0.45
2020-04-04,23,9.51,12.06,13.31,13.32,1.66,0.20,0.20
2020-04-04,24,3.32,13.32,8.21,13.30,1.29,0.20,0.20
2020-04-05,1,-0.04,5.99,5.21,3.21,1.28,0.20,0.20
2020-04-05,2,-0.04,3.21,5.81,2.21,1.27,0.20,0.20
2020-04-05,3,0.00,3.21,3.21,3.21,1.27,0.20,0.20
2020-04-05,4,0.00,3.21,4.87,0.00,1.27,0.20,0.20
2020-04-05,5,0.00,0.00,4.89,3.21,1.28,0.20,0.20
2020-04-05,6,0.40,5.91,6.21,6.21,1.28,0.20,0.20
2020-04-05,7,5.43,6.21,7.21,6.21,1.27,0.20,0.20
2020-04-05,8,4.23,5.81,6.21,6.21,1.35,0.20,0.20
2020-04-05,9,8.95,6.21,7.13,6.21,1.61,0.20,0.20
2020-04-05,10,1.23,0.00,0.00,5.96,1.63,0.20,0.20
2020-04-05,11,4.49,0.00,0.00,5.61,1.62,0.20,0.20
2020-04-05,12,5.27,0.00,0.00,5.87,1.62,0.20,0.20
2020-04-05,13,5.09,5.27,5.27,6.18,1.61,0.20,0.20
2020-04-05,14,1.26,4.96,4.96,12.47,1.61,0.20,0.20
2020-04-05,15,0.00,5.61,4.94,6.18,1.62,0.20,0.20
2020-04-05,16,-1.11,12.27,12.27,12.27,1.61,0.45,0.45
2020-04-05,17,3.15,5.69,5.87,5.91,4.75,0.45,0.45
2020-04-05,18,5.38,6.06,6.00,12.27,7.40,7.40,4.76
2020-04-05,19,9.08,6.47,8.00,13.12,21.60,21.60,4.76
2020-04-05,20,13.33,7.00,7.07,13.34,21.72,21.72,4.76
2020-04-05,21,13.35,6.06,12.27,13.12,21.60,21.60,4.76
2020-04-05,22,10.28,6.18,6.21,13.12,4.75,0.45,0.45
2020-04-05,23,9.01,6.18,6.18,5.92,2.03,0.20,0.20
2020-04-05,24,12.71,7.07,9.13,11.78,1.27,0.20,0.20
2020-04-06,1,12.73,10.21,10.21,7.07,1.26,0.20,0.20
2020-04-06,2,12.68,6.21,6.21,6.21,1.24,0.20,0.20
2020-04-06,3,5.34,6.21,6.21,5.71,1.24,0.20,0.20
2020-04-06,4,4.03,6.00,6.00,5.91,1.24,0.20,0.20
2020-04-06,5,0.47,9.13,13.27,13.20,1.24,0.20,0.20
2020-04-06,6,10.17,13.36,13.55,13.34,1.24,0.20,0.20
2020-04-06,7,13.34,13.35,13.39,13.36,1.34,0.45,0.45
2020-04-06,8,10.86,13.34,13.34,13.35,20.52,1.00,1.00
2020-04-06,9,7.07,8.50,11.00,13.31,9.44,1.00,1.00
2020-04-06,10,6.26,7.07,7.07,7.07,1.35,0.45,0.45
2020-04-06,11,5.39,6.00,6.00,6.00,1.62,0.20,0.20
2020-04-06,12,7.59,5.55,6.18,12.34,1.62,0.20,0.20
2020-04-06,13,6.42,6.00,6.00,6.00,1.61,0.20,0.20
2020-04-06,14,0.00,5.31,4.99,-0.25,1.62,0.20,0.20
2020-04-06,15,2.48,4.94,5.31,0.00,1.62,0.20,0.20
2020-04-06,16,5.15,6.21,6.75,6.47,1.34,0.45,0.45
2020-04-06,17,9.57,6.54,7.07,7.07,6.28,1.00,1.00
2020-04-06,18,12.72,13.31,12.34,13.33,11.01,11.01,4.84
2020-04-06,19,13.31,13.34,13.34,13.36,9.58,9.58,7.79
2020-04-06,20,13.32,16.42,16.42,17.70,9.44,9.44,9.44
2020-04-06,21,5.69,13.31,13.32,13.38,13.53,13.53,6.08
2020-04-06,22,10.28,7.07,13.31,13.33,10.13,0.45,0.45
2020-04-06,23,10.22,7.07,7.07,13.12,7.55,0.20,0.20
2020-04-06,24,5.61,7.07,7.07,5.27,1.29,0.20,0.20
2020-04-07,1,5.84,7.07,5.81,4.83,1.29,0.20,0.20
2020-04-07,2,5.66,5.81,5.81,5.20,1.28,0.20,0.20
2020-04-07,3,7.12,5.81,5.71,5.20,1.27,0.20,0.20
2020-04-07,4,4.67,5.81,5.71,5.61,1.26,0.20,0.20
2020-04-07,5,-3.01,13.00,11.00,7.07,1.34,0.20,0.20
2020-04-07,6,-0.87,13.37,13.34,7.77,1.34,0.20,0.20
2020-04-07,7,-0.01,7.26,13.31,7.07,4.75,0.20,0.20
2020-04-07,8,1.31,13.34,13.35,13.30,5.13,0.20,0.20
2020-04-07,9,0.00,7.07,7.26,6.00,5.14,0.45,0.45
2020-04-07,10,5.29,8.00,8.00,6.21,5.14,0.22,0.22
2020-04-07,11,10.94,7.06,7.06,7.25,4.75,0.20,0.20
2020-04-07,12,13.36,5.87,5.74,5.00,20.52,0.20,0.20
2020-04-07,13,13.36,5.91,5.87,6.00,20.52,0.20,0.20
2020-04-07,14,5.80,7.26,5.69,5.91,4.75,0.20,0.20
2020-04-07,15,0.00,2.00,4.11,5.00,4.75,0.20,0.20
2020-04-07,16,4.13,5.92,7.00,8.00,4.75,0.45,0.45
2020-04-07,17,9.71,5.69,5.74,7.06,11.76,11.76,11.76
2020-04-07,18,5.92,5.79,5.91,7.06,14.06,14.06,14.06
2020-04-07,19,5.70,6.06,5.96,11.10,15.01,15.01,6.96
2020-04-07,20,4.50,7.06,7.06,13.32,14.54,14.54,4.75
2020-04-07,21,4.43,6.00,6.16,6.18,14.96,14.96,10.38
2020-04-07,22,1.35,11.10,11.10,11.09,11.63,0.45,0.45
2020-04-07,23,2.01,11.09,6.95,7.06,1.34,0.45,0.45
2020-04-07,24,11.55,5.26,8.00,7.06,1.27,0.20,0.20
2020-04-08,1,13.34,6.00,5.61,0.00,1.24,0.20,0.20
2020-04-08,2,12.74,5.00,5.00,0.00,1.24,0.20,0.20
2020-04-08,3,5.84,0.00,0.00,2.00,1.25,0.20,0.20
2020-04-08,4,5.32,5.95,4.97,7.00,1.25,0.20,0.20
2020-04-08,5,-1.04,13.34,7.05,6.18,1.27,0.20,0.20
2020-04-08,6,12.20,14.62,17.17,13.31,1.27,0.20,0.20
2020-04-08,7,14.81,7.07,13.32,13.35,20.52,0.91,0.91
2020-04-08,8,65.64,13.38,13.37,14.41,53.03,31.93,31.83
2020-04-08,9,30.39,8.10,7.05,7.07,28.76,26.15,26.10
2020-04-08,10,12.14,12.09,6.72,8.10,20.52,4.75,4.75
2020-04-08,11,13.33,6.21,6.06,13.32,20.52,20.09,20.09
2020-04-08,12,8.52,5.87,6.06,13.30,20.52,0.51,0.51
2020-04-08,13,8.25,13.32,13.30,13.35,21.19,1.00,1.00
2020-04-08,14,5.45,13.33,12.13,8.10,13.65,8.72,8.72
2020-04-08,15,5.72,6.00,8.10,7.93,11.90,7.88,7.88
2020-04-08,16,8.39,7.05,7.05,13.33,10.88,1.00,1.00
2020-04-08,17,11.55,13.31,13.31,13.35,10.69,10.69,5.28
2020-04-08,18,10.35,7.05,8.10,13.32,12.66,12.66,6.90
2020-04-08,19,11.54,8.10,7.05,13.36,11.92,11.92,10.83
2020-04-08,20,10.94,13.35,13.35,15.49,12.16,12.16,10.83
2020-04-08,21,14.22,13.39,13.37,13.33,10.74,5.52,5.52
2020-04-08,22,10.87,13.31,13.32,6.44,1.32,1.00,1.00
2020-04-08,23,3.67,5.87,5.92,5.96,13.70,13.70,13.70
2020-04-08,24,0.87,0.99,0.99,0.01,1.30,0.45,0.45
2020-04-09,1,1.26,0.01,0.01,0.01,1.59,0.20,0.20
2020-04-09,2,0.00,1.00,0.01,0.00,1.59,0.20,0.20
2020-04-09,3,0.00,2.00,2.00,0.00,1.59,0.20,0.20
2020-04-09,4,-0.07,0.00,0.00,0.00,1.59,0.20,0.20
2020-04-09,5,0.00,0.00,0.00,0.01,1.31,0.20,0.20
2020-04-09,6,0.00,0.00,0.01,4.92,1.31,1.31,1.31
2020-04-09,7,0.59,0.01,0.01,0.01,17.17,17.17,14.18
2020-04-09,8,8.48,5.87,5.69,4.97,13.61,13.61,4.83
2020-04-09,9,2.34,3.00,0.01,0.01,16.20,16.20,16.20
2020-04-09,10,0.00,4.13,0.01,0.00,17.42,4.76,4.76
2020-04-09,11,0.00,0.00,0.00,0.01,4.75,4.75,4.75
2020-04-09,12,0.00,0.00,0.00,0.01,19.00,1.00,1.00
2020-04-09,13,0.00,0.00,0.00,0.00,4.91,0.45,0.45
2020-04-09,14,0.00,0.00,0.00,0.00,4.92,0.45,0.45
2020-04-09,15,0.00,0.00,0.00,0.00,19.00,0.45,0.45
2020-04-09,16,0.00,0.00,0.00,0.00,15.50,0.45,0.45
2020-04-09,17,0.00,0.00,0.00,0.00,21.60,1.00,1.00
2020-04-09,18,0.00,0.00,0.00,0.00,21.60,20.09,20.09
2020-04-09,19,0.00,0.00,0.00,0.00,21.60,21.60,21.15
2020-04-09,20,0.00,0.00,3.00,1.00,21.60,21.60,21.15
2020-04-09,21,0.00,0.00,0.00,0.00,0.45,0.45,0.45
2020-04-09,22,0.00,0.00,0.00,0.00,0.45,0.45,0.45
2020-04-09,23,0.00,0.00,0.00,0.00,0.22,0.22,0.22
2020-04-09,24,0.00,0.00,0.00,0.00,0.23,0.23,0.23
2020-04-10,1,-0.03,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-10,2,-0.06,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-10,3,-0.11,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-10,4,-0.11,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-10,5,-0.07,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-10,6,-0.01,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-10,7,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-10,8,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-10,9,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-10,10,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-10,11,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-10,12,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-10,13,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-10,14,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-10,15,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-10,16,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-10,17,0.41,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-10,18,0.85,0.00,4.89,5.21,0.20,0.20,0.20
2020-04-10,19,5.50,6.21,6.21,7.02,0.35,0.35,0.35
2020-04-10,20,12.95,7.02,8.00,8.10,5.91,5.91,5.91
2020-04-10,21,14.31,6.36,7.21,7.21,1.46,1.46,1.46
2020-04-10,22,4.23,6.00,5.69,5.96,0.20,0.20,0.20
2020-04-10,23,0.00,0.25,0.25,0.00,0.20,0.20,0.20
2020-04-10,24,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-11,1,0.00,0.00,0.00,-0.50,0.20,0.20,0.20
2020-04-11,2,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-11,3,1.63,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-11,4,5.53,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-11,5,0.00,0.00,0.00,1.00,0.20,0.20,0.20
2020-04-11,6,0.00,1.00,1.00,1.00,0.20,0.20,0.20
2020-04-11,7,2.55,5.27,5.61,6.00,0.20,0.20,0.20
2020-04-11,8,0.00,3.00,5.61,6.00,0.20,0.20,0.20
2020-04-11,9,0.41,5.89,5.88,0.00,0.20,0.20,0.20
2020-04-11,10,5.56,4.96,6.06,5.21,0.20,0.20,0.20
2020-04-11,11,5.87,5.69,5.61,5.21,0.20,0.20,0.20
2020-04-11,12,5.52,5.96,5.69,5.21,0.20,0.20,0.20
2020-04-11,13,0.00,5.21,4.89,2.21,0.20,0.20,0.20
2020-04-11,14,0.00,2.21,0.00,0.00,0.20,0.20,0.20
2020-04-11,15,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-11,16,0.88,2.21,2.21,3.21,0.20,0.20,0.20
2020-04-11,17,2.75,4.96,3.21,4.96,0.25,0.25,0.25
2020-04-11,18,5.87,6.21,6.18,6.21,0.46,0.46,0.46
2020-04-11,19,5.06,5.69,5.91,7.02,0.45,0.45,0.45
2020-04-11,20,6.33,8.10,7.21,9.21,0.66,0.66,0.66
2020-04-11,21,3.46,6.21,6.14,6.21,0.46,0.46,0.46
2020-04-11,22,0.00,4.93,2.21,0.25,0.20,0.20,0.20
2020-04-11,23,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-11,24,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-12,1,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-12,2,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-12,3,-0.01,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-12,4,-0.03,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-12,5,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-12,6,4.36,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-12,7,7.28,0.00,0.00,0.00,0.29,0.29,0.29
2020-04-12,8,7.43,0.50,0.00,0.00,0.47,0.47,0.47
2020-04-12,9,5.89,4.96,0.50,0.50,0.20,0.20,0.20
2020-04-12,10,13.41,5.96,5.69,4.89,0.45,0.45,0.45
2020-04-12,11,15.22,6.50,5.88,5.21,2.04,2.04,2.04
2020-04-12,12,12.75,6.21,6.18,7.02,0.45,0.45,0.45
2020-04-12,13,5.86,5.90,5.01,7.02,0.20,0.20,0.20
2020-04-12,14,0.41,4.56,4.51,5.90,0.20,0.20,0.20
2020-04-12,15,5.58,5.27,5.69,6.06,0.20,0.20,0.20
2020-04-12,16,10.32,5.91,5.88,6.21,0.35,0.35,0.35
2020-04-12,17,13.32,7.02,6.00,6.31,4.75,4.75,4.75
2020-04-12,18,9.65,7.02,6.21,7.21,21.60,21.60,21.15
2020-04-12,19,0.00,5.87,5.61,7.02,21.60,21.60,21.15
2020-04-12,20,0.00,7.21,7.21,8.21,21.60,21.60,21.15
2020-04-12,21,0.00,4.21,4.21,6.31,21.60,21.60,21.15
2020-04-12,22,0.00,0.00,0.00,0.00,21.60,21.60,21.15
2020-04-12,23,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-12,24,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-13,1,-0.05,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-13,2,-0.16,-0.10,0.00,0.00,0.20,0.20,0.20
2020-04-13,3,-0.17,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-13,4,-0.02,-0.10,-0.02,0.00,0.20,0.20,0.20
2020-04-13,5,-0.21,-0.50,-0.50,0.00,0.20,0.20,0.20
2020-04-13,6,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-13,7,0.00,0.00,0.00,0.00,0.45,0.45,0.45
2020-04-13,8,0.00,0.00,0.00,0.00,0.45,0.45,0.45
2020-04-13,9,0.00,3.21,3.21,0.00,1.27,1.27,1.27
2020-04-13,10,0.00,0.00,2.21,0.00,1.27,1.27,1.27
2020-04-13,11,0.00,0.00,0.00,0.00,1.27,1.27,1.27
2020-04-13,12,0.00,0.00,0.00,0.00,1.27,1.27,1.27
2020-04-13,13,0.00,0.00,0.00,0.00,1.00,1.00,1.00
2020-04-13,14,0.00,0.00,0.00,0.00,0.45,0.45,0.45
2020-04-13,15,0.00,0.00,0.00,0.00,0.45,0.45,0.45
2020-04-13,16,0.00,0.00,0.00,0.00,1.27,1.27,1.27
2020-04-13,17,0.00,0.00,0.00,0.00,20.09,20.09,20.09
2020-04-13,18,0.00,0.00,0.00,0.00,4.76,4.76,4.76
2020-04-13,19,0.00,0.00,0.00,0.00,18.00,18.00,18.00
2020-04-13,20,0.00,0.00,0.00,0.00,15.83,15.83,15.82
2020-04-13,21,0.00,0.00,0.00,0.00,4.77,4.77,4.77
2020-04-13,22,0.00,0.00,0.00,0.00,1.28,1.28,1.28
2020-04-13,23,-0.03,0.00,0.00,0.00,1.27,1.27,1.27
2020-04-13,24,-0.04,0.00,0.00,0.00,0.45,0.45,0.45
2020-04-14,1,-0.10,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-14,2,-0.01,0.00,0.00,0.00,0.41,0.41,0.41
